Fighter;Opponent;Result;Event;Event_date;Method;Referee;Round;Time
Vicente Luque;Alvaro Herrera;win;UFC Fight Night 90 - Dos Anjos vs. Alvarez;Jul / 07 / 2016;Submission (Brabo Choke);Chris Tognoni;2;3:52
Vicente Luque;Hayder Hassan;win;UFC on Fox 17 - Dos Anjos vs. Cerrone 2;Dec / 19 / 2015;Technical Submission;Jorge Alonso;1;2:13
Vicente Luque;Michael Graves;loss;UFC - The Ultimate Fighter 21 Finale;Jul / 12 / 2015;Jorge Alonso;Yves Lavigne;3;5:00
Vicente Luque;Paulistenio Rocha;win;ADJF - Acai do Japa Fight;Jun / 21 / 2014;Decision (Unanimous);N/A;3;5:00
Vicente Luque;Carlos Alexandre Pereira;loss;Smash - Smash Fight 2;Jul / 13 / 2013;Decision (Unanimous);Flavio Almendra;3;0:44
Vicente Luque;Marcelo Lisboa;win;CF - Capital Fight 5;May / 10 / 2013;Submission (Arm-Triangle Choke);N/A;1;0:00
Vicente Luque;Yuri Moura;win;Imperium - MMA Pro 2;Mar / 09 / 2013;TKO;Iure Campos;2;1:07
Vicente Luque;Alfredo Souza;loss;CPMMAF - Champion Fights;Aug / 04 / 2012;Submission (Anaconda Choke);N/A;3;5:00
Vicente Luque;Thiago Santos;win;Spartan MMA - Spartan MMA 2012;Apr / 28 / 2012;Decision (Split);N/A;1;0:00
Vicente Luque;Darlan Almeida;win;DF - Demo Fight 6;Nov / 19 / 2011;TKO (Punches);N/A;1;3:25
Vicente Luque;Marcos Antonio Santana;loss;JF - Jungle Fight 27;Apr / 21 / 2011;Submission (Arm-Triangle Choke);Carlos Barreto;3;5:00
Vicente Luque;Rodrigo Medeiros;draw;Shooto Brazil - Shooto Brazil 18;Sep / 17 / 2010;Decision (Unanimous);N/A;3;5:00
Vicente Luque;Felipe Portela;loss;CF - Capital Fight 2;Jun / 05 / 2010;Draw;N/A;3;3:00
Vicente Luque;Pedro Borges dos Santos;win;TG - The Gladiators 2;Oct / 24 / 2009;Submission (Triangle Armbar);N/A;1;3:58
Vicente Luque;Andre Playboy;win;FC300 - Fight Club 300;Jun / 27 / 2009;Submission (Guillotine Choke);N/A;1;2:52
Don Madge;Fares Ziam;win;UFC 242 - Khabib vs. Poirier;Sep / 07 / 2019;Decision (Unanimous);Peter Hickmott;3;5:00
Don Madge;Te Edwards;win;UFC Fight Night 138 - Oezdemir vs. Smith;Oct / 27 / 2018;KO (Head Kick);Barry Gallant;2;0:14
Don Madge;Dave Mazany;win;EFC 58 - EFC Worldwide 58;Apr / 08 / 2017;Submission (Rear-Naked Choke);Wiekus Swart;2;2:02
Don Madge;Jadyson Costa;win;EFC 52 - EFC Worldwide 52;Aug / 05 / 2016;TKO (Punches);Bobby Karagiannidis;1;2:31
Don Madge;Tyson Chelin;win;EFC - Extreme Fighting Championship 48;Apr / 22 / 2016;TKO (Kicks);Wiekus Swart;1;0:54
Don Madge;Regis Muyambo;win;EFC - Extreme Fighting Championship 39;May / 07 / 2015;TKO (Punches);N/A;1;4:59
Don Madge;Leon Mynhardt;loss;EFC - Extreme Fighting Championship 37;Feb / 21 / 2015;Submission (Guillotine Choke);N/A;1;3:08
Don Madge;Boyd Allen;draw;EFC Africa - Extreme Fighting Championship Africa 30;Jun / 05 / 2014;Draw (Split);N/A;5;5:00
Don Madge;Leon Mynhardt;loss;EFC Africa - Extreme Fighting Championship Africa 25;Nov / 07 / 2013;Decision (Split);N/A;5;5:00
Don Madge;Costa Ioannou;win;EFC Africa - Extreme Fighting Championship Africa 20;Jun / 27 / 2013;Submission (Rear-Naked Choke);N/A;5;1:35
Don Madge;Hector Britts;win;EFC Africa - Extreme Fighting Championship Africa 17;Nov / 23 / 2012;Submission (Rear-Naked Choke);N/A;1;0:00
Don Madge;Leon Mynhardt;loss;EFC Africa - Extreme Fighting Championship Africa 13;Apr / 13 / 2012;TKO (Punches);N/A;3;3:23
Don Madge;Wade Groth;win;EFC Africa - Extreme Fighting Championship Africa 11;Nov / 10 / 2011;TKO (Knees);N/A;1;2:56
Mark O. Madsen;Austin Hubbard;win;UFC 248 - Adesanya vs. Romero;Mar / 07 / 2020;Decision (Unanimous);Chris Tognoni;3;5:00
Mark O. Madsen;Danilo Belluardo;win;UFC Fight Night 160 - Hermansson vs. Cannonier;Sep / 28 / 2019;TKO (Punches);Leon Roberts;1;1:12
Mark O. Madsen;Patrick Nielsen;win;OFN - Olympian Fight Night;Jun / 08 / 2019;Submission (Rear-Naked Choke);N/A;1;2:47
Mark O. Madsen;Thibaud Larchet;win;CW 103 - Cage Warriors 103;Mar / 09 / 2019;Decision (Unanimous);Marc Goddard;3;5:00
Mark O. Madsen;Matthew Bonner;win;Cage Warriors - Academy Denmark 2;Dec / 15 / 2018;Decision (Unanimous);N/A;3;5:00
Mark O. Madsen;Alexandre Bordin;win;Cage Warriors - Academy Denmark;Sep / 22 / 2018;Decision (Unanimous);N/A;3;5:00
Mark O. Madsen;Dez Parker;win;Danish MMA Night - Vol. 1;Jun / 09 / 2018;KO (Punches);Martin Rhod;1;4:30
Mark O. Madsen;Matthias Freyschuss;win;MMA Galla - Vol. 4;Jan / 13 / 2018;Submission (Guillotine Choke);N/A;1;N/A
Mark O. Madsen;Chay Ingram;win;EMMA 9 - Mark Your Time;May / 23 / 2014;Submission (Guillotine Choke);Rene Fuentes;1;2:27
Mark O. Madsen;Philipp Henze;win;EMMA 6 - The Real Deal;Sep / 26 / 2013;TKO (Punches);N/A;1;0:44
Neil Magny;Jingliang Li;win;UFC 248 - Adesanya vs. Romero;Mar / 07 / 2020;Decision (Unanimous);Keith Peterson;3;5:00
Neil Magny;Santiago Ponzinibbio;loss;UFC Fight Night 140 - Magny vs. Ponzinibbio;Nov / 17 / 2018;KO (Punch);Herb Dean;4;2:36
Neil Magny;Craig White;win;UFC Fight Night 130 - Thompson vs. Till;May / 27 / 2018;KO (Knee and Punches);Leon Roberts;1;4:32
Neil Magny;Carlos Condit;win;UFC 219 - Cyborg vs. Holm;Dec / 30 / 2017;Decision (Unanimous);John McCarthy;3;5:00
Neil Magny;Rafael dos Anjos;loss;UFC 215 - Nunes vs. Shevchenko 2;Sep / 09 / 2017;Submission (Arm-Triangle Choke);Yves Lavigne;1;3:43
Neil Magny;Johny Hendricks;win;UFC 207 - Nunes vs. Rousey;Dec / 30 / 2016;Decision (Unanimous);John McCarthy;3;5:00
Neil Magny;Lorenz Larkin;loss;UFC 202 - Diaz vs. McGregor 2;Aug / 20 / 2016;TKO (Elbows);Dan Miragliotta;1;4:08
Neil Magny;Hector Lombard;win;UFC Fight Night 85 - Hunt vs. Mir;Mar / 19 / 2016;TKO (Punches);Steve Perceval;3;0:46
Neil Magny;Kelvin Gastelum;win;UFC Fight Night 78 - Magny vs. Gastelum;Nov / 21 / 2015;Decision (Split);John McCarthy;5;5:00
Neil Magny;Erick Silva;win;UFC Fight Night 74 - Holloway vs. Oliveira;Aug / 23 / 2015;Decision (Split);Yves Lavigne;3;5:00
Neil Magny;Demian Maia;loss;UFC 190 - Rousey vs. Correia;Aug / 01 / 2015;Submission (Rear-Naked Choke);Herb Dean;2;2:52
Neil Magny;Hyun Gyu Lim;win;UFC Fight Night 66 - Edgar vs. Faber;May / 16 / 2015;TKO (Punches);Steve Perceval;2;1:24
Neil Magny;Kiichi Kunimoto;win;UFC Fight Night 60 - Henderson vs. Thatch;Feb / 14 / 2015;Submission (Rear-Naked Choke);Herb Dean;3;1:22
Neil Magny;William Macario;win;UFC 179 - Aldo vs. Mendes 2;Oct / 25 / 2014;TKO (Punches);Eduardo Herdy;3;2:40
Neil Magny;Alex Garcia;win;UFC Fight Night 49 - Henderson vs. dos Anjos;Aug / 23 / 2014;Decision (Unanimous);John McCarthy;3;5:00
Neil Magny;Rodrigo Goiana de Lima;win;UFC Fight Night 43 - Te Huna vs. Marquardt;Jun / 28 / 2014;KO (Punches);John Sharp;2;2:32
Neil Magny;Tim Means;win;UFC Fight Night 40 - Brown vs. Silva;May / 10 / 2014;Decision (Unanimous);Jerry Krzys;3;5:00
Neil Magny;Gasan Umalatov;win;UFC 169 - Barao vs. Faber 2;Feb / 01 / 2014;Decision (Unanimous);Gasper Oliver;3;5:00
Neil Magny;Seth Baczynski;loss;UFC Fight Night 31 - Fight for the Troops 3;Nov / 06 / 2013;Decision (Unanimous);John McCarthy;3;5:00
Neil Magny;Sergio Moraes;loss;UFC 163 - Aldo vs. Korean Zombie;Aug / 03 / 2013;Submission (Triangle Choke);Leon Roberts;1;3:13
Neil Magny;Jon Manley;win;UFC 157 - Rousey vs. Carmouche;Feb / 23 / 2013;Decision (Unanimous);Herb Dean;3;5:00
Neil Magny;Daniel Sandmann;win;HFC 10 - Hoosier Fight Club 10;Feb / 11 / 2012;Decision (Unanimous);Jeff Malott;3;5:00
Neil Magny;Andrew Trace;loss;Combat USA - Wisconsin vs. Illinois Championship;Jul / 21 / 2011;Submission (Guillotine Choke);Robert Hinds;1;3:10
Neil Magny;Quartius Stitt;win;Combat USA - Illinois State Finals;May / 14 / 2011;Submission (Triangle Choke);Otto Torriero;2;0:38
Neil Magny;Kevin Nowaczyk;win;Hoosier FC 7 - Validation;Apr / 09 / 2011;Decision (Unanimous);Dave Stone;3;5:00
Neil Magny;Darion Terry;win;RTP - Rumble Time Promotions;Nov / 19 / 2010;TKO (Punches);Mike England;3;2:13
Neil Magny;Lawrence Dunning;win;Cut Throat MMA - Supremacy;Nov / 06 / 2010;TKO (Punches);Winston Matthews;2;3:09
Neil Magny;Nate Pratt;win;C3 Fights - Slammin Jammin Weekend 6;Oct / 22 / 2010;Decision (Unanimous);N/A;3;5:00
Neil Magny;Nolan Norwood;win;C3 Fights - Slammin Jammin Weekend 5;Aug / 07 / 2010;Submission (Kimura);N/A;2;2:44
Zabit Magomedsharipov;Calvin Kattar;win;UFC Fight Night 163 - Magomedsharipov vs. Kattar;Nov / 09 / 2019;Decision (Unanimous);Marc Goddard;3;5:00
Zabit Magomedsharipov;Jeremy Stephens;win;UFC 235 - Jones vs. Smith;Mar / 02 / 2019;Decision (Unanimous);Mark Smith;3;5:00
Zabit Magomedsharipov;Brandon Davis;win;UFC 228 - Woodley vs. Till;Sep / 08 / 2018;Submission (Kneebar);Jacob Montalvo;2;4:36
Zabit Magomedsharipov;Kyle Bochniak;win;UFC 223 - Khabib vs. Iaquinta;Apr / 07 / 2018;Decision (Unanimous);Rob Hinds;3;5:00
Zabit Magomedsharipov;Sheymon Moraes;win;UFC Fight Night 122 - Bisping vs. Gastelum;Nov / 25 / 2017;Submission (Anaconda Choke);Marc Goddard;3;4:30
Zabit Magomedsharipov;Mike Santiago;win;UFC Fight Night 115 - Volkov vs. Struve;Sep / 02 / 2017;Submission (Rear-Naked Choke);Leon Roberts;2;4:22
Zabit Magomedsharipov;Valdines Silva;win;ACB 45 - Absolute Championship Berkut 45;Sep / 17 / 2016;TKO (Punches);Lukasz Bosacki;1;1:54
Zabit Magomedsharipov;Sheikh-Magomed Arapkhanov;win;ACB 31 - Magomedsharipov vs. Arapkhanov;Mar / 09 / 2016;KO (Punch);Ashot Ashugyan;1;4:19
Zabit Magomedsharipov;Abdul-Rakhman Temirov;win;ACB 24 - Grand Prix Berkut 2015 Final;Oct / 24 / 2015;Submission (Guillotine Choke);Alexander Sidorin;1;4:16
Zabit Magomedsharipov;Mukhamed Kokov;win;ACB 20 - Sochi;Jun / 14 / 2015;TKO (Arm Injury);Vyacheslav Kiselev;2;3:57
Zabit Magomedsharipov;Artak Nazaryan;win;ACB 15 - Grand Prix Berkut 2015 Stage 2;Mar / 21 / 2015;TKO (Retirement);Piotr Michalak;2;4:08
Zabit Magomedsharipov;Orudzh Zamanov;win;ACB 11 - Vol. 1;Nov / 14 / 2014;Submission (Guillotine Choke);N/A;2;1:11
Zabit Magomedsharipov;Sarmat Hodov;win;OC - Oplot Challenge 88;Nov / 16 / 2013;Decision (Unanimous);Andrey Kolovorotny;3;5:00
Zabit Magomedsharipov;Sergei Sokolov;win;Fight Nights - Krepost Selection 1;Sep / 20 / 2013;Submission (Rear-Naked Choke);Gennady Zuev;1;2:49
Zabit Magomedsharipov;Igor Egorov;loss;ProFC 47 - Russia vs. Europe;Apr / 14 / 2013;Submission (Armbar);Andrei Kovalev;3;1:27
Zabit Magomedsharipov;Iftikhor Arbobov;win;ProFC 44 - Rumble in Chekhov;Dec / 02 / 2012;TKO (Doctor Stoppage);N/A;2;5:00
Zabit Magomedsharipov;Abkerim Yunusov;win;ProFC 42 - Oplot;Oct / 13 / 2012;Submission (Guillotine Choke);N/A;2;1:56
Zabit Magomedsharipov;Timur Bolatov;win;LK - Liga Kavkaz 2012;Jul / 03 / 2012;Decision (Unanimous);N/A;2;5:00
Zabit Magomedsharipov;Zhumageldy Zhetpisbayev;win;OGC - Odessa Golden Cup;May / 09 / 2012;TKO (Punches);N/A;1;3:30
Demian Maia;Gilbert Burns;loss;UFC Fight Night 170 - Lee vs. Oliveira;Mar / 14 / 2020;TKO (Punches);Osiris Maia;1;2:34
Demian Maia;Ben Askren;win;UFC Fight Night 162 - Maia vs. Askren;Oct / 26 / 2019;Technical Submission (Rear-Naked Choke);Herb Dean;3;3:54
Demian Maia;Anthony Rocco Martin;win;UFC on ESPN 3 - Ngannou vs. Dos Santos;Jun / 29 / 2019;Decision (Majority);Vance Swerdan;3;5:00
Demian Maia;Lyman Good;win;UFC Fight Night 144 - Assuncao vs. Moraes 2;Feb / 02 / 2019;Submission (Rear-Naked Choke);Osiris Maia;1;2:38
Demian Maia;Kamaru Usman;loss;UFC Fight Night 129 - Maia vs. Usman;May / 19 / 2018;Decision (Unanimous);Leon Roberts;5;5:00
Demian Maia;Colby Covington;loss;UFC Fight Night 119 - Brunson vs. Machida;Oct / 28 / 2017;Decision (Unanimous);Jerin Valel;3;5:00
Demian Maia;Tyron Woodley;loss;UFC 214 - Cormier vs. Jones 2;Jul / 29 / 2017;Decision (Unanimous);Herb Dean;5;5:00
Demian Maia;Jorge Masvidal;win;UFC 211 - Miocic vs. Dos Santos 2;May / 13 / 2017;Decision (Split);Kerry Hatley;3;5:00
Demian Maia;Carlos Condit;win;UFC on Fox 21 - Maia vs. Condit;Aug / 27 / 2016;Submission (Rear-Naked Choke);John McCarthy;1;1:52
Demian Maia;Matt Brown;win;UFC 198 - Werdum vs. Miocic;May / 14 / 2016;Submission (Rear-Naked Choke);Mario Yamasaki;3;4:31
Demian Maia;Gunnar Nelson;win;UFC 194 - Aldo vs. McGregor;Dec / 12 / 2015;Decision (Unanimous);John McCarthy;3;5:00
Demian Maia;Neil Magny;win;UFC 190 - Rousey vs. Correia;Aug / 01 / 2015;Submission (Rear-Naked Choke);Herb Dean;2;2:52
Demian Maia;Ryan LaFlare;win;UFC Fight Night 62 - Maia vs. LaFlare;Mar / 21 / 2015;Decision (Unanimous);John McCarthy;5;5:00
Demian Maia;Alexander Yakovlev;win;UFC - The Ultimate Fighter Brazil 3 Finale;May / 31 / 2014;Decision (Unanimous);Herb Dean;3;5:00
Demian Maia;Rory MacDonald;loss;UFC 170 - Rousey vs. McMann;Feb / 22 / 2014;Decision (Unanimous);Yves Lavigne;3;5:00
Demian Maia;Jake Shields;loss;UFC Fight Night 29 - Maia vs. Shields;Oct / 09 / 2013;Decision (Split);Marc Goddard;5;5:00
Demian Maia;Jon Fitch;win;UFC 156 - Aldo vs. Edgar;Feb / 02 / 2013;Decision (Unanimous);Kim Winslow;3;5:00
Demian Maia;Rick Story;win;UFC 153 - Silva vs. Bonnar;Oct / 13 / 2012;Submission (Neck Crank);Mario Yamasaki;1;2:30
Demian Maia;Dong Hyun Kim;win;UFC 148 - Silva vs. Sonnen 2;Jul / 07 / 2012;TKO (Rib Injury);Mario Yamasaki;1;0:47
Demian Maia;Chris Weidman;loss;UFC on Fox 2 - Evans vs. Davis;Jan / 28 / 2012;Decision (Unanimous);Herb Dean;3;5:00
Demian Maia;Jorge Santiago;win;UFC 136 - Edgar vs. Maynard 3;Oct / 08 / 2011;Decision (Unanimous);Jacob Montalvo;3;5:00
Demian Maia;Mark Munoz;loss;UFC 131 - Dos Santos vs. Carwin;Jun / 11 / 2011;Decision (Unanimous);Jerin Valel;3;5:00
Demian Maia;Kendall Grove;win;UFC - The Ultimate Fighter 12 Finale;Dec / 04 / 2010;Decision (Unanimous);Josh Rosenthal;3;5:00
Demian Maia;Mario Miranda;win;UFC 118 - Edgar vs. Penn 2;Aug / 28 / 2010;Decision (Unanimous);Herb Dean;3;5:00
Demian Maia;Anderson Silva;loss;UFC 112 - Invincible;Apr / 10 / 2010;Decision (Unanimous);Dan Miragliotta;5;5:00
Demian Maia;Dan Miller;win;UFC 109 - Relentless;Feb / 06 / 2010;Decision (Unanimous);Steve Mazzagatti;3;5:00
Demian Maia;Nate Marquardt;loss;UFC 102 - Couture vs. Nogueira;Aug / 29 / 2009;KO (Punch);Dave Hagen;1;0:21
Demian Maia;Chael Sonnen;win;UFC 95 - Sanchez vs. Stevenson;Feb / 21 / 2009;Submission (Triangle Choke);Dan Miragliotta;1;2:37
Demian Maia;Nate Quarry;win;UFC 91 - Couture vs. Lesnar;Nov / 15 / 2008;Submission (Rear-Naked Choke);Herb Dean;1;2:13
Demian Maia;Jason MacDonald;win;UFC 87 - Seek and Destroy;Aug / 09 / 2008;Submission (Rear-Naked Choke);Yves Lavigne;3;2:44
Demian Maia;Ed Herman;win;UFC 83 - Serra vs. St. Pierre 2;Apr / 19 / 2008;Technical Submission (Triangle Choke);Philippe Chartier;2;2:27
Demian Maia;Ryan Jensen;win;UFC 77 - Hostile Territory;Oct / 20 / 2007;Submission (Rear-Naked Choke);John McCarthy;1;2:40
Demian Maia;Ryan Stout;win;GFC - Evolution;May / 19 / 2007;TKO (Shoulder Injury);Mark Matheny;1;1:54
Demian Maia;Fabio Nascimento;win;SC1 - Super Challenge 1;Oct / 07 / 2006;Submission (Guillotine Choke);N/A;1;0:35
Demian Maia;Gustavo Machado;win;SC1 - Super Challenge 1;Oct / 07 / 2006;Decision (Unanimous);N/A;2;5:00
Demian Maia;Vitelmo Kubis Bandeira;win;SC1 - Super Challenge 1;Oct / 07 / 2006;Submission (Rear-Naked Choke);N/A;1;3:30
Demian Maia;Lukasz Chlewicki;win;The Cage Vol. 4 - Redemption;Dec / 03 / 2005;Submission (Armbar);N/A;1;4:22
Demian Maia;Raul Sosa;win;Tormenta en el Ring - Tormenta en el Ring;Sep / 21 / 2001;TKO (Punches);N/A;1;0:48
John Makdessi;Francisco Trinaldo;loss;UFC Fight Night 170 - Lee vs. Oliveira;Mar / 14 / 2020;Decision (Unanimous);Osiris Maia;3;5:00
John Makdessi;Jesus Pinedo;win;UFC Fight Night 148 - Thompson vs. Pettis;Mar / 23 / 2019;Decision (Unanimous);Herb Dean;3;5:00
John Makdessi;Ross Pearson;win;UFC on Fox 30 - Alvarez vs. Poirier 2;Jul / 28 / 2018;Decision (Unanimous);Yves Lavigne;3;5:00
John Makdessi;Abel Trujillo;win;UFC on Fox 26 - Lawler vs. dos Anjos;Dec / 16 / 2017;Decision (Unanimous);Dan Miragliotta;3;5:00
John Makdessi;Lando Vannata;loss;UFC 206 - Holloway vs. Pettis;Dec / 10 / 2016;KO (Spinning Wheel Kick);Todd Anderson;1;1:40
John Makdessi;Mehdi Baghdad;win;UFC Fight Night 90 - Dos Anjos vs. Alvarez;Jul / 07 / 2016;Decision (Split);Mark Smith;3;5:00
John Makdessi;Yancy Medeiros;loss;UFC 194 - Aldo vs. McGregor;Dec / 12 / 2015;Decision (Split);Marc Goddard;3;5:00
John Makdessi;Donald Cerrone;loss;UFC 187 - Johnson vs. Cormier;May / 23 / 2015;TKO (Head Kick);Jason Herzog;2;4:44
John Makdessi;Shane Campbell;win;UFC 186 - Johnson vs. Horiguchi;Apr / 25 / 2015;TKO (Punches);Philippe Chartier;1;4:53
John Makdessi;Alan Patrick Silva Alves;loss;UFC 169 - Barao vs. Faber 2;Feb / 01 / 2014;Decision (Unanimous);Dan Miragliotta;3;5:00
John Makdessi;Renee Forte;win;UFC 165 - Jones vs. Gustafsson;Sep / 21 / 2013;KO (Punches);Todd Anderson;1;2:01
John Makdessi;Daron Cruickshank;win;UFC 158 - St. Pierre vs. Diaz;Mar / 16 / 2013;Decision (Unanimous);Marc Goddard;3;5:00
John Makdessi;Sam Stout;win;UFC 154 - St. Pierre vs. Condit;Nov / 17 / 2012;Decision (Unanimous);Marc-Andre Cote;3;5:00
John Makdessi;Anthony Njokuani;loss;UFC 145 - Jones vs. Evans;Apr / 21 / 2012;Decision (Unanimous);Herb Dean;3;5:00
John Makdessi;Dennis Hallman;loss;UFC 140 - Jones vs. Machida;Dec / 10 / 2011;Submission (Rear-Naked Choke);Josh Rosenthal;1;2:58
John Makdessi;Kyle Watson;win;UFC 129 - St. Pierre vs. Shields;Apr / 30 / 2011;KO (Spinning Backfist);Dan Miragliotta;3;1:27
John Makdessi;Pat Audinwood;win;UFC 124 - St. Pierre vs. Koscheck 2;Dec / 11 / 2010;Decision (Unanimous);Herb Dean;3;5:00
John Makdessi;Bendy Casimir;win;MFL 3 - Mixed Fight League;Sep / 25 / 2010;Decision (Unanimous);Philippe Chartier;3;5:00
John Makdessi;Lindsey Hawkes;win;CFC - Canadian Fighting Championship 4;Feb / 26 / 2010;TKO (Punches);N/A;2;4:59
John Makdessi;Brandon MacArthur;win;Ringside MMA 4 - Rivalry;Nov / 14 / 2009;TKO (Doctor Stoppage);N/A;1;5:00
John Makdessi;Iraj Hadin;win;Ringside MMA 2 - Rage Fighting;Aug / 22 / 2009;TKO (Punches);Jerry Bolen;2;4:48
John Makdessi;Amir Uddin;win;XMMA 7 - Inferno;Feb / 27 / 2009;TKO (Punches);Jerry Bolen;2;3:06
John Makdessi;Dan Dechaine;win;XMMA 6 - House of Pain;Nov / 08 / 2008;TKO (Punches);N/A;1;1:48
John Makdessi;Todd Westcott;win;XMMA 5 - It's Crow Time;Sep / 13 / 2008;TKO (Punches);N/A;1;3:06
Islam Makhachev;Davi Ramos;win;UFC 242 - Khabib vs. Poirier;Sep / 07 / 2019;Decision (Unanimous);Peter Hickmott;3;5:00
Islam Makhachev;Arman Tsarukyan;win;UFC Fight Night 149 - Overeem vs. Oleynik;Apr / 20 / 2019;Decision (Unanimous);Herb Dean;3;5:00
Islam Makhachev;Kajan Johnson;win;UFC on Fox 30 - Alvarez vs. Poirier 2;Jul / 28 / 2018;Submission (Armbar);Andy Social;1;4:43
Islam Makhachev;Gleison Tibau;win;UFC 220 - Miocic vs. Ngannou;Jan / 20 / 2018;KO (Punch);Dan Miragliotta;1;0:57
Islam Makhachev;Nik Lentz;win;UFC 208 - Holm vs. De Randamie;Feb / 11 / 2017;Decision (Unanimous);Kevin MacDonald;3;5:00
Islam Makhachev;Chris Wade;win;UFC Fight Night 94 - Poirier vs. Johnson;Sep / 17 / 2016;Decision (Unanimous);Dan Miragliotta;3;5:00
Islam Makhachev;Adriano Martins;loss;UFC 192 - Cormier vs. Gustafsson;Oct / 03 / 2015;TKO (Punch);Frank Collazo;1;1:46
Islam Makhachev;Leo Kuntz;win;UFC 187 - Johnson vs. Cormier;May / 23 / 2015;Submission (Rear-Naked Choke);Jason Herzog;2;2:38
Islam Makhachev;Ivica Truscek;win;M-1 Challenge 51 - Fightspirit;Sep / 07 / 2014;Submission (Triangle Choke);Marco Broersen;3;4:45
Islam Makhachev;Yuri Ivlev;win;M-1 Challenge 49 - Battle in the Mountains;Jun / 07 / 2014;Submission (Armbar);Vyacheslav Kiselev;1;3:10
Islam Makhachev;Rander Junio;win;M-1 Global - M-1 Challenge 41;Aug / 21 / 2013;Decision (Unanimous);Mika Sinkkonen;3;5:00
Islam Makhachev;Mansour Barnaoui;win;M-1 Challenge 38 - Spring Battle;Apr / 09 / 2013;Decision (Unanimous);N/A;3;5:00
Islam Makhachev;Anatoly Kormilkin;win;Lion's Fights 2 - Battle of Two Capitals;Sep / 02 / 2012;Submission (Inverted Triangle Choke);N/A;1;3:17
Islam Makhachev;Migel Grigoryan;win;SFC - Siberian Fighting Championship 1;Dec / 15 / 2011;Submission (Triangle Choke);N/A;1;4:25
Islam Makhachev;Vladimir Egoyan;win;ProFC - Union Nation Cup Final;Jul / 02 / 2011;Decision (Split);N/A;2;5:00
Islam Makhachev;Magomed Ibragimov;win;TFC 5 - Tsumada Fighting Championship;Jul / 01 / 2011;Submission (Triangle Choke);N/A;2;3:15
Islam Makhachev;Martiros Grigoryan;win;ProFC - Union Nation Cup 15;May / 06 / 2011;TKO (Punches);N/A;1;2:52
Islam Makhachev;Tengiz Khuchua;win;M-1 Selection Ukraine 2010 - The Finals;Feb / 12 / 2011;KO (Punch);N/A;1;0:30
Islam Makhachev;Magomed Bekbolatov;win;TFC 4 - Tsumada Fighting Championship;Aug / 01 / 2010;Decision (Unanimous);N/A;2;5:00
Julian Marquez;Alessio Di Chirico;loss;UFC - The Ultimate Fighter 27 Finale;Jul / 06 / 2018;Decision (Split);Chris Tognoni;3;5:00
Julian Marquez;Darren Stewart;win;UFC on Fox 26 - Lawler vs. dos Anjos;Dec / 16 / 2017;Submission (Guillotine Choke);Jerin Valel;2;2:42
Julian Marquez;Phil Hawes;win;Dana White's Tuesday Night Contender Series - Season 1, Episode 4;Aug / 01 / 2017;KO (Head Kick);Herb Dean;2;2:20
Julian Marquez;Cameron Olson;win;LFA 12 - Krantz vs. Neumann;May / 19 / 2017;KO (Punch);Joe Fipp;1;1:06
Julian Marquez;Matt Hamill;win;Combate Americas - Empire Rising;Oct / 14 / 2016;TKO (Punches);Dan Miragliotta;1;1:22
